length,time,time_mean,time_stdev,algo
32,0.003238201141357422,0.00393923044204712,0.0018587630800736626,SHA256
1000,0.003401041030883789,0.00411103884379069,0.003777346334231669,MD5
10,0.003132820129394531,0.004055048624674479,0.0032991924144503016,MD5
10,0.0033249855041503906,0.0038357305526733397,0.0020737150664213227,SHA512
320,0.003883838653564453,0.004064997831980386,0.0038009506324755494,SHA512
1000,0.0032389163970947266,0.004280072848002116,0.0035578564464614506,MD5
10,0.0035469532012939453,0.003782073656717936,0.0009929247015938274,SHA256
320,0.0031418800354003906,0.0041030923525492355,0.0032513870510155907,MD5
320,0.003399133682250977,0.00396969715754191,0.001944933809351352,SHA256
10,0.010135173797607422,0.0040980895360310885,0.0031123069746336234,SHA256
32,0.003509044647216797,0.004012414614359539,0.0027706138770562327,SHA512
100,0.0038580894470214852,0.003854822317759196,0.0027460967640109144,SHA512
1000,0.0039920806884765625,0.003790879249572754,0.001707273638373926,SHA512
1000,0.0033111572265625,0.004100515842437745,0.0020002175622006024,MD5
1000,0.0031218528747558594,0.004112310409545897,0.003165791432079126,MD5
320,0.0033299922943115234,0.0040793959299723305,0.003738062847667101,SHA512
32,0.00483393669128418,0.0036293927828470866,0.0010116928417759393,SHA512
320,0.003512859344482422,0.0037347618738810227,0.0011282509483774785,SHA512
10,0.003072738647460937,0.004270759423573812,0.003779384093997689,SHA256
1000,0.003291845321655273,0.004612926642100015,0.006473933855087047,MD5
32,0.0030710697174072266,0.0041356682777404785,0.006074120069273463,MD5
32,0.003198862075805664,0.003991614977518717,0.003701929277950365,MD5
100,0.0043792724609375,0.0039121754964192715,0.0016021489012819354,SHA256
100,0.0032792091369628906,0.003988210360209147,0.0022312371429114037,SHA256
1000,0.003206968307495117,0.004087909062703451,0.0026051303539463963,SHA256
10,0.004243135452270508,0.003943730195363363,0.002545004693519501,MD5
320,0.0032601356506347656,0.003883519172668457,0.0018122365350680067,MD5
10,0.003399848937988281,0.003940749168395996,0.0018537052026219238,SHA256
1000,0.003423929214477539,0.0041323137283325205,0.003755237039111828,SHA512
10,0.0031020641326904297,0.003942206700642903,0.002757081680496665,MD5
10,0.0031921863555908203,0.003787832260131836,0.002277377828487307,SHA512
10,0.00307917594909668,0.0037317935625712077,0.0011176504446579073,MD5
320,0.005881786346435547,0.003955947558085125,0.002055307827963791,SHA256
10,0.0036199092864990243,0.0044670542081197105,0.00542979380091156,SHA512
320,0.004128217697143555,0.004320089817047118,0.004110704708906872,MD5
1000,0.00345611572265625,0.004350361029307048,0.005702443456913807,MD5
32,0.018762826919555664,0.00435855786005656,0.006295828400773353,MD5
32,0.003469944000244141,0.0039137117067972816,0.0017044702404709882,SHA256
10,0.0032482147216796875,0.004536777337392171,0.009105713334070495,MD5
10,0.0037009716033935547,0.0038297279675801603,0.0024132019766822392,MD5
100,0.003298044204711914,0.004029504458109538,0.001751542787266946,SHA256
100,0.003750324249267578,0.003700151443481445,0.0009328497045487349,SHA512
10,0.005690097808837891,0.004285341103871664,0.005473421876048936,SHA256
10,0.003287076950073242,0.003916699091593425,0.0019799195200486397,SHA256
320,0.003422975540161133,0.003967200120290121,0.003465767573833692,SHA512
32,0.0034313201904296875,0.004536835352579752,0.01333215719646825,SHA256
320,0.003567934036254883,0.004426484902699789,0.004562563138390386,SHA256
320,0.003134012222290039,0.003997763792673747,0.0032765387607075844,SHA512
32,0.0033249855041503906,0.00399666945139567,0.002237498790877459,MD5
32,0.004936933517456055,0.0046795296669006345,0.0094829453222011,SHA256
320,0.00315093994140625,0.004494666258494059,0.007961469802917303,SHA512
320,0.004079103469848633,0.0041753180821736645,0.0030260446662531033,SHA256
1000,0.003164052963256836,0.0039184212684631355,0.0015084619425576706,SHA256
320,0.0034019947052001953,0.003945240179697673,0.0015498576988598927,SHA256
10,0.003429889678955078,0.003999968369801839,0.0030559164285944595,SHA512
100,0.003687143325805664,0.003977572917938233,0.0036729811481189412,SHA512
32,0.004189014434814453,0.00402385950088501,0.002200568728358707,MD5
100,0.003445863723754883,0.003935085932413737,0.0021067230524311684,SHA256
10,0.004586935043334961,0.003901957670847575,0.002051717396412571,SHA512
32,0.0031418800354003906,0.003892620404561361,0.0012247066012194313,SHA256
100,0.003098964691162109,0.004051555792490641,0.00489723360571652,SHA512
10,0.00315093994140625,0.003943177858988444,0.002607238030163993,MD5
100,0.003139019012451172,0.004074680805206299,0.004677349254150958,SHA512
1000,0.02540898323059082,0.004208596547444662,0.003764969322643489,SHA256
100,0.0031180381774902344,0.003932899634043376,0.0015477797004012322,SHA256
320,0.0031311511993408203,0.0038310662905375156,0.002822492650377551,SHA512
1000,0.005625724792480469,0.00423205296198527,0.005070205419742313,SHA512
100,0.003277063369750977,0.003771107196807861,0.0019238285369579933,SHA512
1000,0.003389835357666016,0.00427760124206543,0.004399321125641192,MD5
10,0.004328250885009766,0.0038305791219075524,0.0011608035223151189,SHA256
32,0.0033600330352783203,0.0037417427698771158,0.0011916351823899663,MD5
1000,0.003098964691162109,0.004169005552927653,0.0042757476382721754,MD5
1000,0.0031890869140625,0.0039439590771993,0.0025180347383985512,SHA512
1000,0.004751205444335938,0.004929305712381999,0.00724778591050121,MD5
100,0.003279685974121093,0.003826146125793457,0.0018469229867211715,SHA512
320,0.0032439231872558594,0.004108107089996338,0.002811807576895811,MD5
32,0.00674891471862793,0.004063231150309246,0.003174752867136513,SHA512
1000,0.003373861312866211,0.004006201426188151,0.002503261963540745,SHA256
32,0.0036580562591552734,0.004116456508636474,0.0022789349280565962,SHA256
10,0.003471851348876953,0.003931697209676107,0.0022257622767371467,SHA256
32,0.0036301612854003906,0.003971523443857829,0.002074082126787184,SHA256
100,0.0033719539642333984,0.004111299514770508,0.0033137418659739105,MD5
100,0.0034830570220947266,0.0039846873283386226,0.002057130322623346,SHA256
32,0.003185272216796875,0.0038344176610310868,0.0014322594819569994,MD5
10,0.00307917594909668,0.00403402805328369,0.005154957744821335,SHA512
10,0.004987001419067383,0.00417290687561035,0.004069225019772822,MD5
32,0.0032019615173339844,0.004225330352783203,0.004281192822915821,SHA512
32,0.0032138824462890625,0.004227248032887777,0.003324789302944169,SHA256
10,0.003121137619018555,0.004116096496582031,0.002814422646633704,SHA256
100,0.0427398681640625,0.004024683634440104,0.0028833336157263424,SHA256
320,0.003571033477783203,0.004270282586415609,0.008030981526057298,MD5
10,0.005456686019897461,0.004085064729054769,0.0027526676187536905,MD5
32,0.003718852996826172,0.003909136454264323,0.0021028215469052615,SHA512
1000,0.0030689239501953125,0.004202301502227783,0.002979193389485213,SHA256
100,0.003428936004638672,0.003853154182434082,0.0015360517551641524,SHA512
100,0.003609895706176758,0.003940118153889974,0.0016347943760822927,SHA256
320,0.003160953521728516,0.004286898771921794,0.0069080283837649045,SHA512
100,0.003159999847412109,0.004129649003346761,0.003133089404818296,MD5
320,0.003133058547973633,0.004670832951863607,0.008453003161495637,MD5
320,0.0032079219818115234,0.003748621940612793,0.0011834629050668738,MD5
32,0.004931211471557617,0.00381943146387736,0.0012195099205827276,MD5
100,0.003168821334838867,0.0038480925559997562,0.002601477174344964,SHA512
320,0.0033087730407714844,0.004067655404408773,0.0028285754405139147,SHA256
100,0.003134012222290039,0.0037405554453531897,0.0013097790032038149,SHA512
32,0.004144191741943359,0.003947676022847494,0.002698748788479941,SHA512
32,0.003058910369873047,0.003948853810628255,0.002167769455708369,SHA256
1000,0.003380060195922852,0.003992929458618164,0.0029453825855391483,SHA512
1000,0.0034482479095458984,0.003996500174204509,0.002470153862087856,MD5
10,0.003517866134643555,0.004096117019653321,0.0026469062490211306,SHA256
100,0.003392934799194336,0.003993488947550456,0.002319327247682891,MD5
32,0.003133058547973633,0.0044546826680501314,0.00551405678037451,MD5
100,0.0031409263610839844,0.0039203715324401854,0.0012465874191004073,SHA256
10,0.0036058425903320312,0.0038249293963114423,0.001393120139276411,SHA256
100,0.0035791397094726562,0.00392781178156535,0.0012984886414636296,SHA256
32,0.003283977508544922,0.004490563869476319,0.007651586704847223,MD5
1000,0.005448818206787109,0.004196524620056152,0.0028905276340059627,SHA256
100,0.020919084548950195,0.003761199315388997,0.0013659447548134249,SHA512
10,0.005492925643920898,0.003809050718943278,0.002081144694833221,SHA512
320,0.003498077392578125,0.003768726984659831,0.0011548694700449188,SHA512
1000,0.003490924835205078,0.003944852352142334,0.0018329735020846212,MD5
1000,0.003090143203735352,0.0042810861269632966,0.003976444248620421,MD5
32,0.0036928653717041016,0.003946007092793783,0.0020136065225684666,SHA256
100,0.039692163467407234,0.003951237996419271,0.002698280759540565,SHA512
1000,0.0031630992889404297,0.004127216339111328,0.002529553611856381,SHA256
32,0.0032439231872558594,0.004074169794718425,0.003518807788462409,MD5
10,0.004788398742675781,0.003985865116119385,0.0041911321929426785,MD5
10,0.004781961441040039,0.003648916085561117,0.0007339969454385353,SHA512
100,0.0033469200134277344,0.0040910140673319495,0.0031373388974976395,SHA512
320,0.0031931400299072266,0.004262285232543945,0.005504886598300804,SHA512
32,0.004902839660644531,0.0041307767232259115,0.0026300454844303835,SHA256
32,0.0038819313049316406,0.00394158124923706,0.003790462564608296,SHA512
10,0.003413200378417969,0.004413767655690511,0.009103296164060243,MD5
100,0.003520965576171875,0.004140818913777669,0.0029936701339192216,SHA256
100,0.003153085708618164,0.003995956579844157,0.0014342698199028532,SHA256
100,0.0036177635192871094,0.004110940297444661,0.00330716068724615,MD5
1000,0.0032138824462890625,0.004135204156239828,0.003537605841647836,SHA256
1000,0.003515958786010742,0.00423332929611206,0.003612467594415057,SHA256
32,0.0035130977630615234,0.004180787404378255,0.00362817625118734,SHA256
32,0.004349946975708008,0.004169050057729085,0.00309519348936878,SHA256
100,0.003113985061645508,0.004008443355560303,0.002277074622018309,SHA256
320,0.003631114959716797,0.004143635431925456,0.0031592893990276764,MD5
1000,0.004045009613037109,0.004146457513173421,0.0028630629260010467,SHA256
1000,0.003699064254760742,0.004098628362019857,0.002395699933505805,SHA256
32,0.004250049591064453,0.0039641976356506355,0.0031405921186794888,SHA512
320,0.0072040557861328125,0.0039040438334147134,0.002330101611488702,MD5
320,0.004971027374267578,0.004504063924153646,0.007413733206600902,SHA512
32,0.003193855285644531,0.003980325063069661,0.00283321579978565,SHA256
320,0.003103971481323242,0.004164679845174154,0.004599594826853004,SHA512
1000,0.003256082534790039,0.004304773012797038,0.005717360310023307,MD5
100,0.004028797149658203,0.003740840752919515,0.001999018805634594,SHA512
10,0.0031769275665283203,0.00423856258392334,0.008776990315799834,MD5
320,0.003145933151245117,0.004029744466145833,0.002100962189595173,SHA256
320,0.0030820369720458984,0.003867475986480713,0.002825540788375745,MD5
10,0.003117799758911133,0.004669778347015381,0.009912829188623231,MD5
32,0.005826711654663086,0.004083827336629231,0.002151719373595692,SHA256
320,0.0032601356506347656,0.0039021317164103187,0.0024542989766524075,MD5
32,0.003278970718383789,0.003806146780649821,0.0026880195948931537,SHA512
10,0.0038170814514160156,0.0038362344106038404,0.0019273781567472946,MD5
320,0.003178834915161133,0.003928799629211426,0.0013353297367614755,SHA256
10,0.003407001495361328,0.00402076005935669,0.002737175300951164,MD5
32,0.003190040588378907,0.003926231861114502,0.002017393135822918,SHA256
1000,0.003319025039672852,0.003923401037851971,0.0018140131935475,SHA256
100,0.005954980850219727,0.0040007535616556796,0.003025899498001349,MD5
10,0.0031278133392333984,0.0043152070045471185,0.003470211862306889,MD5
10,0.003182172775268555,0.004132214387257894,0.004771793449347358,MD5
1000,0.003413915634155273,0.003878823121388753,0.0011964131190248,SHA256
32,0.003589153289794922,0.003836526075998942,0.0025072464311869194,SHA512
320,0.0038259029388427726,0.004457484086354574,0.008104105830154433,MD5
32,0.0032150745391845703,0.0039899603525797534,0.0020622973482784025,SHA256
320,0.006580829620361328,0.0038792292277018228,0.0026098207268680103,MD5
32,0.004209041595458984,0.004664061864217122,0.00928288838066135,SHA256
100,0.003103971481323242,0.003912200927734375,0.0021502370827611787,SHA512
1000,0.0035479068756103524,0.004052197138468425,0.0032617765571764826,SHA256
32,0.003156900405883789,0.004135603904724121,0.0037815159922086547,SHA512
1000,0.003471851348876953,0.004249398708343506,0.0047354803083240965,SHA512
1000,0.003679990768432617,0.004013597170511881,0.002638740675416214,SHA256
1000,0.0036580562591552734,0.004220104217529297,0.0035841275076159006,SHA256
100,0.0030930042266845703,0.004107247988382975,0.0020078628724744464,SHA256
1000,0.003145933151245117,0.0038859470685323077,0.002464028757924625,MD5
1000,0.003776073455810547,0.003863103389739991,0.0018472655429695273,SHA512
320,0.003066062927246093,0.004128427505493164,0.0033609359151920235,SHA512
100,0.0035851001739501953,0.00375994602839152,0.0019036485405757328,SHA512
10,0.004202127456665039,0.004265819390614828,0.005019244858679873,MD5
320,0.003117084503173828,0.00450302521387736,0.008331002526413497,MD5
320,0.0033969879150390625,0.0038962697982788093,0.0016364599203034294,SHA256
32,0.0035719871520996094,0.0044496862093607575,0.010008281175825178,SHA512
1000,0.003608226776123047,0.004599571228027344,0.004225590628991647,SHA256
10,0.003831148147583008,0.004124650955200196,0.003325525239280752,SHA256
1000,0.00460505485534668,0.0041179696718851725,0.0040354910544692845,SHA512
320,0.004841327667236328,0.004039444128672282,0.0032973529298594797,SHA256
32,0.009205818176269531,0.0040923277537028,0.0035301101404636805,MD5
320,0.0037729740142822266,0.0038907281557718923,0.0011619623812655743,SHA256
32,0.0030930042266845703,0.003914127349853516,0.002247397056489542,SHA512
1000,0.003291845321655273,0.004200714429219564,0.0031406097604645233,MD5
1000,0.0038979053497314453,0.003947760264078776,0.0017891187517362925,SHA256
1000,0.003428220748901367,0.0038872981071472173,0.0010188397467676617,SHA256
100,0.006018161773681641,0.003901973565419515,0.0013602674612928352,SHA256
100,0.003231048583984375,0.004166068236033122,0.003309023741753301,MD5
10,0.003721952438354492,0.004033626715342204,0.002810921264700709,MD5
10,0.008024215698242188,0.004115991592407228,0.0026507585985030397,SHA256
1000,0.003202199935913086,0.004040881792704265,0.0035359343759866686,MD5
100,0.003342151641845703,0.004083559513092041,0.00488510303198226,SHA256
100,0.003319025039672852,0.00413129727045695,0.0039006568805767055,MD5
10,0.003185033798217773,0.0037425049146016438,0.0018322005365589266,SHA512
100,0.003637075424194336,0.0039002863566080727,0.0021476784616980263,MD5
32,0.0031228065490722656,0.003954482873280843,0.001896154000774379,MD5
1000,0.02691793441772461,0.004071043332417806,0.004286705502212674,MD5
32,0.0033130645751953125,0.004032954374949139,0.003286377616453401,MD5
10,0.003484964370727539,0.004011998176574707,0.0027153268670949524,MD5
320,0.003205060958862305,0.0040459744135538725,0.002305213934846562,SHA256
100,0.0035703182220458984,0.003873790899912516,0.002067798739748915,SHA512
1000,0.0031681060791015625,0.004319313367207846,0.0051440643405729755,MD5
10,0.0032608509063720703,0.004080812136332193,0.004502807950145018,SHA512
1000,0.0032088756561279297,0.0042544706662495935,0.0055660809521966975,MD5
320,0.003329038619995117,0.0040283672014872225,0.002190777904263946,SHA256
10,0.0031218528747558594,0.004126698970794678,0.003912060788453892,MD5
1000,0.003180742263793945,0.0041950225830078135,0.003371154544422765,MD5
10,0.00336909294128418,0.0038766121864318853,0.0013424488973609676,MD5
1000,0.003281831741333008,0.0047211726506551106,0.005529848298012756,MD5
32,0.0034198760986328125,0.004215691884358724,0.0039793799096842575,SHA512
32,0.003478050231933593,0.003842477003733317,0.0012639039974211227,SHA256
10,0.0032498836517333984,0.0038767957687377928,0.0010653398833573096,SHA256
32,0.0035881996154785156,0.0038148283958435053,0.0018174093800043172,SHA512
1000,0.0033910274505615234,0.004298546314239502,0.004008192279161381,MD5
1000,0.0034072399139404297,0.003952193260192871,0.002313723463551342,MD5
320,0.003259897232055664,0.004145778020222981,0.0039298146486747626,SHA256
32,0.003170013427734375,0.003992435932159424,0.0024255966079892144,SHA256
32,0.003301858901977539,0.0039956879615783685,0.0018065598261240387,SHA256
1000,0.003089189529418945,0.003846405347188314,0.0015243761678498265,SHA512
320,0.003225088119506836,0.0039971423149108894,0.0028414840911059197,MD5
1000,0.0035538673400878906,0.003956628640492757,0.002720138863992579,SHA512
32,0.005241632461547852,0.004180132548014323,0.003676476482065407,MD5
1000,0.0033049583435058594,0.004169106483459473,0.002812452804915777,SHA256
1000,0.0035982131958007812,0.0046593427658081065,0.006943558032505358,MD5
32,0.0032608509063720703,0.004075918992360433,0.002837004772366966,MD5
320,0.003166913986206055,0.004072435696919759,0.0023681392025427105,SHA256
320,0.003718852996826172,0.0037838768959045405,0.0011563287390382946,SHA512
10,0.003047704696655273,0.004300543467203776,0.0041964039375276775,MD5
1000,0.003241777420043945,0.004445366064707438,0.005073168337410562,MD5
10,0.003300905227661133,0.0038104518254597976,0.003533706198284512,SHA512
10,0.004357099533081055,0.00444048007329305,0.011401365694473392,SHA512
10,0.004113912582397461,0.003855187098185221,0.002563670225893891,SHA512
320,0.003244161605834961,0.004333389600118,0.008077008881043289,MD5
100,0.005421161651611328,0.003840461572011312,0.0017702311508225664,MD5
320,0.0035610198974609366,0.004316447575887044,0.0045871309621119466,MD5
10,0.0032999515533447266,0.004101930459340413,0.0031842675736697265,MD5
320,0.003161907196044922,0.003962891896565754,0.0015801707800989259,MD5
1000,0.0033562183380126953,0.00396100123723348,0.0018182674760936152,MD5
1000,0.003180980682373047,0.003990281422932943,0.002792067830023509,SHA512
10,0.0032978057861328125,0.004638535976409911,0.012043821852097335,SHA512
10,0.003281116485595703,0.0038016947110493977,0.0011548955658317055,SHA256
10,0.003399133682250977,0.003994149367014567,0.0026193235926273233,SHA512
10,0.003196954727172852,0.003914222717285156,0.0021831436425602925,SHA256
32,0.003087759017944336,0.003915688991546631,0.0017586444514169975,MD5
10,0.0035858154296875,0.004083582560221354,0.0024885574983861077,SHA256
10,0.005800962448120117,0.003925108909606932,0.0037438788575746506,SHA512
1000,0.003760099411010742,0.00432087500890096,0.003786970443892471,SHA256
10,0.003348112106323242,0.003975870609283447,0.002253718483466385,SHA256
32,0.003166913986206055,0.003815159797668457,0.0020887019463005085,MD5
32,0.003462791442871093,0.0038894701004028322,0.0025993046766310873,SHA512
320,0.0034279823303222656,0.0040187756220499676,0.002615489937998407,MD5
100,0.0038161277770996094,0.004478325049082439,0.005468610205552429,SHA256
320,0.003233909606933593,0.004132808049519857,0.003005293394970057,SHA256
320,0.003193855285644531,0.0040393892923990884,0.003168621108907069,SHA512
10,0.004375934600830078,0.003827322324117025,0.0018602023691223694,MD5
10,0.0036232471466064453,0.003979786237080892,0.0029892140188138372,SHA256
10,0.0031540393829345703,0.004060821533203125,0.0036067331311231492,SHA256
1000,0.003515005111694336,0.00412320613861084,0.002338935280151519,SHA256
100,0.0034520626068115234,0.003957870006561279,0.002073187959726505,MD5
320,0.003272056579589844,0.004159812132517497,0.0035273666124569967,MD5
320,0.006840229034423828,0.004248148600260417,0.007248846580793749,SHA512
32,0.003241062164306641,0.0037997889518737787,0.0014964942628220967,MD5
10,0.003069877624511719,0.0041227944691975904,0.003420655785891037,MD5
10,0.003146171569824219,0.0040402587254842115,0.003061670531460489,SHA256
32,0.003116130828857422,0.004166735808054606,0.005513605731189575,MD5
10,0.003110170364379883,0.004675195217132568,0.011983064143340293,SHA512
10,0.003090143203735352,0.0036854728062947592,0.00109363228294285,SHA512
10,0.0038568973541259774,0.0038331357638041173,0.0034310073108967808,SHA512
10,0.003121137619018555,0.003870073954264323,0.003040185872684817,SHA512
32,0.0038318634033203134,0.003932148615519207,0.0028847828317332125,SHA512
32,0.003183126449584961,0.003920427163441976,0.002124640740590732,MD5
32,0.005547046661376953,0.0040603057543436676,0.00352433620097984,MD5
100,0.005307912826538086,0.0038594770431518563,0.0011440283783968074,SHA256
10,0.003659963607788086,0.0037218443552653,0.0011704986315763713,SHA512
32,0.0033059120178222656,0.004054146607716878,0.003697700380957907,MD5
100,0.003760814666748047,0.004132663408915202,0.0024104962045672445,MD5
10,0.003638029098510742,0.0038739752769470213,0.0011110138434593246,SHA256
32,0.0035169124603271484,0.004458034038543701,0.010146388624729965,SHA512
10,0.003154277801513672,0.004331297079722087,0.004657963510217721,MD5
10,0.007812023162841797,0.003851535320281983,0.0015972849117342196,MD5
10,0.003258943557739258,0.003803621927897136,0.0013486980662807393,MD5
100,0.003103017807006836,0.004064057668050129,0.003028238638998285,MD5
10,0.004384040832519531,0.0035955238342285155,0.000762942393043684,SHA512
1000,0.003266811370849609,0.0040349547068278,0.003857998022554014,SHA512
32,0.003228902816772461,0.004380388259887695,0.006591730582006769,SHA256
10,0.005571842193603516,0.004030611515045165,0.002153230616663912,SHA256
100,0.003404855728149414,0.0042145625750223785,0.004408484702079631,MD5
1000,0.005658149719238281,0.004018327395121256,0.0015480872138617786,SHA256
100,0.003148078918457031,0.0038774037361145024,0.002143963266046377,SHA512
10,0.003271102905273437,0.004038328329722086,0.005268291241550625,SHA512
100,0.003342628479003907,0.0038259069124857584,0.001874800304037701,MD5
32,0.003634929656982422,0.003913521766662598,0.00247417359527165,SHA512
320,0.0036661624908447283,0.003757127126057943,0.0011540894457022332,SHA512
320,0.0032792091369628906,0.003907777468363444,0.0014058439173957075,SHA256
32,0.003160953521728516,0.003940203984578451,0.0024759487681439442,MD5
320,0.003161907196044922,0.0040065860748291025,0.002757747059145596,SHA256
32,0.00493311882019043,0.0038116931915283202,0.0012325340238746663,MD5
1000,0.003143787384033203,0.003952275117238363,0.0033552712567172125,SHA512
1000,0.0032291412353515625,0.004195722738901774,0.00390750239094819,SHA512
32,0.003696918487548828,0.0040133786201477055,0.00236248531301066,SHA256
1000,0.01626896858215332,0.004078606764475505,0.0028805499151940586,SHA256
320,0.0034062862396240234,0.004023607571919759,0.002483038832612821,SHA256
320,0.003453969955444336,0.004315452575683594,0.004268820612545321,MD5
100,0.003235816955566407,0.0037285526593526202,0.0011574173068597154,SHA512
1000,0.0199739933013916,0.003982779184977214,0.0020167164672383587,MD5
100,0.0037758350372314453,0.003930387496948243,0.002424284138132216,SHA512
32,0.005882978439331055,0.004429149627685547,0.003960671398946447,SHA256
320,0.0035657882690429688,0.004060571988423666,0.002974541187040107,SHA256
320,0.003212213516235352,0.004420658747355143,0.007831951205705059,SHA512
320,0.00312495231628418,0.003976767063140868,0.0027254252781243253,MD5
100,0.003460884094238281,0.003786103725433349,0.0012252535475415017,SHA256
1000,0.006198883056640625,0.0039946150779724115,0.0027520704241960564,SHA512
32,0.003129720687866211,0.003873981634775797,0.0014426458639418432,SHA256
320,0.003690958023071289,0.004079780578613281,0.0032043850058630307,MD5
100,0.003087997436523437,0.0039485454559326175,0.004545670545009733,SHA512
32,0.00324702262878418,0.004424153963724772,0.0064761072142857,SHA256
100,0.003212213516235352,0.003813640276590983,0.0015189698260315392,MD5
100,0.003333091735839844,0.0038309812545776365,0.0016041777148925506,MD5
320,0.0035431385040283203,0.0039159480730692545,0.0013056733074283428,SHA256
32,0.02542901039123535,0.004326126575469971,0.0032140935781611573,MD5
10,0.003111839294433593,0.0038633370399475103,0.0017390232489273806,SHA256
320,0.003221988677978516,0.00396359920501709,0.0025468022184974874,MD5
10,0.003654956817626953,0.004308984279632568,0.0050765494991471425,MD5
1000,0.004244089126586914,0.0043118365605672206,0.004969049407546676,MD5
32,0.0034770965576171875,0.003943107128143311,0.002689504478185118,MD5
1000,0.0031299591064453125,0.003981499671936035,0.001927243723544097,SHA256
100,0.003387928009033203,0.003979949951171875,0.0018393909216613625,SHA256
32,0.005842924118041992,0.004028677145640054,0.0019339617843217817,SHA256
1000,0.004424810409545898,0.0039916165669759114,0.0022648550836496177,MD5
100,0.0033469200134277344,0.0037246433893839523,0.0012039367533500738,SHA512
32,0.004013776779174805,0.004093231360117596,0.0020047006543058967,SHA256
1000,0.003228902816772461,0.0037257409095764154,0.0009111851458494652,SHA512
100,0.003151893615722656,0.0040827226638793955,0.002641206428751076,MD5
100,0.0037758350372314453,0.003999731540679932,0.0017806071849827433,SHA256
320,0.003557920455932617,0.004249644279479979,0.004745308385908303,SHA512
100,0.0033588409423828125,0.004318291346232096,0.0032345658826109748,SHA256
100,0.003152132034301758,0.0038150358200073242,0.0010624127016382891,SHA256
1000,0.003471851348876953,0.004055581887563071,0.0022281651558173176,SHA256
32,0.003457069396972656,0.0039483880996704105,0.003896751315799953,SHA512
1000,0.003253936767578125,0.0045107968648274745,0.006356157087722067,MD5
320,0.003245115280151367,0.0040637691815694175,0.0041069647784616175,SHA512
10,0.0036520957946777344,0.003990261554718017,0.002951059017358753,SHA256
10,0.003118753433227539,0.004097575346628825,0.0028029928900091326,MD5
32,0.003087759017944336,0.003880796432495117,0.0016678061072879565,SHA256
10,0.0037660598754882812,0.003966192404429118,0.004139516876057636,SHA512
1000,0.003549814224243164,0.003857502937316895,0.0015965306925164026,SHA256
10,0.005970001220703125,0.004247895081837972,0.003781687015079019,SHA256
1000,0.003309011459350586,0.004082546234130859,0.0030511525777642302,MD5
1000,0.0032689571380615234,0.003895530700683594,0.0016352200990030967,SHA256
320,0.004090070724487305,0.004029405911763509,0.0030918268024001322,MD5
100,0.003123998641967773,0.003819309075673421,0.0014601553505337323,SHA512
320,0.004461765289306641,0.004047442277272543,0.003974131793673096,SHA512
32,0.0032248497009277344,0.0038078713417053225,0.002247685182009977,SHA512
32,0.0032880306243896484,0.003907894293467204,0.0038435513270473603,MD5
10,0.009660005569458008,0.0041897694269816075,0.003374931013259294,SHA512
1000,0.003206014633178711,0.003933463096618652,0.002287436806284079,SHA512
320,0.003273248672485352,0.0039240121841430655,0.002213840708731473,MD5
100,0.003175020217895508,0.003890273571014404,0.002376190858271137,SHA512
10,0.003222942352294922,0.003827180067698161,0.0017475998424144133,SHA512
32,0.003629922866821289,0.0040558656056722,0.0033131808075866423,SHA256
1000,0.004827022552490234,0.004103704293568929,0.002973832468274046,SHA512
1000,0.003976821899414063,0.004090189933776856,0.0031805225564569017,SHA256
1000,0.003570079803466797,0.004241844813028971,0.005075566882352548,SHA512
10,0.003210067749023437,0.0038264409701029463,0.0015898251929684266,SHA512
10,0.003390789031982422,0.004467521508534749,0.011437839413241115,SHA512
100,0.003117084503173828,0.0038812430699666344,0.0013647221532611306,SHA256
1000,0.003603219985961914,0.0044728358586629225,0.004823162735265365,SHA256
100,0.003279685974121093,0.0040562796592712395,0.0020687816059156185,SHA256
320,0.003319025039672852,0.004033683935801188,0.0020303979628515656,SHA256
320,0.003735065460205078,0.003867862224578858,0.0011544254709043042,SHA256
100,0.003242969512939453,0.003918468952178955,0.0012923344065497873,SHA256
100,0.0038521289825439453,0.0037902498245239256,0.0013732643775696968,SHA512
1000,0.004277944564819336,0.003991624514261881,0.0019118601709969907,SHA256
10,0.003523111343383789,0.003971880276997884,0.003041154396119202,SHA256
100,0.005247116088867188,0.003979995250701905,0.0013849672680446034,SHA256
1000,0.06026601791381836,0.004236642519632975,0.004652241721550657,SHA512
320,0.0037529468536376953,0.0038003373146057134,0.002711815172187193,SHA512
320,0.006071090698242188,0.0038806231816609694,0.0025052330516226453,MD5
1000,0.0031828880310058594,0.0037835899988810217,0.0018070576563853488,SHA512
320,0.003242969512939453,0.004127676486968994,0.003198841194281327,MD5
1000,0.003317117691040039,0.0038971257209777827,0.003053608629125708,SHA512
320,0.003468036651611328,0.003907783031463622,0.0036564730652325797,MD5
10,0.005973100662231445,0.0037959742546081537,0.0019567075294083768,SHA512
32,0.0034182071685791016,0.003675105571746826,0.001658448164265169,SHA512
320,0.004026889801025391,0.0042301861445109045,0.005172551183590075,SHA512
100,0.003536224365234375,0.004082645575205485,0.002515671381978322,MD5
1000,0.00372314453125,0.004137907822926839,0.0034486142559288805,SHA512
10,0.003175258636474609,0.0037545069058736173,0.001218223319792545,SHA512
10,0.003212690353393555,0.00442153533299764,0.005552602017845714,MD5
100,0.004024028778076172,0.0038391820589701335,0.0014031506488412404,MD5
